expense_id,expense_date,department_id,expense_type,amount
4570,2025-04-04,3,Marketing,5009.13
4571,2025-04-05,5,Cloud Hosting,2795.83
4572,2025-04-05,1,Cloud Hosting,960.2
4573,2025-04-05,3,Salary,14572.0
4574,2025-04-05,4,Cloud Hosting,3812.18
4575,2025-04-05,2,Marketing,3248.87
4576,2025-04-05,4,Marketing,3535.43
4577,2025-04-05,3,Marketing,2787.5
4578,2025-04-05,1,Office,296.38
4579,2025-04-05,4,Office,698.26
4580,2025-04-05,1,Software,2511.86
4581,2025-04-05,5,Salary,8734.74
4582,2025-04-05,4,Travel,3983.49
4583,2025-04-05,3,Travel,3202.52
4584,2025-04-05,3,Software,1766.96
4585,2025-04-05,1,Office,1128.21
4586,2025-04-06,5,Salary,12805.88
4587,2025-04-06,2,Travel,3234.65
4588,2025-04-06,5,Salary,14224.97
4589,2025-04-06,2,Travel,3057.25
4590,2025-04-06,4,Office,1244.86
4591,2025-04-06,4,Software,2679.13
4592,2025-04-06,2,Office,1010.62
4593,2025-04-06,2,Salary,11478.4
4594,2025-04-06,4,Cloud Hosting,2780.26
4595,2025-04-06,4,Office,1345.16
4596,2025-04-06,5,Software,952.06
4597,2025-04-06,4,Travel,271.71
4598,2025-04-06,3,Marketing,3990.05
4599,2025-04-06,2,Cloud Hosting,3046.57
4600,2025-04-07,4,Travel,2683.73
4601,2025-04-07,5,Marketing,7477.5
4602,2025-04-07,5,Office,313.65
4603,2025-04-07,2,Marketing,3159.37
4604,2025-04-07,1,Salary,10334.22
4605,2025-04-07,2,Salary,10400.76
4606,2025-04-07,3,Salary,13705.56
4607,2025-04-07,2,Marketing,2411.91
4608,2025-04-07,4,Marketing,7937.03
4609,2025-04-07,2,Marketing,6406.42
4610,2025-04-08,4,Marketing,1861.77
4611,2025-04-08,1,Software,1387.46
4612,2025-04-08,2,Office,632.58
4613,2025-04-08,4,Software,1257.62
4614,2025-04-08,4,Marketing,5131.52
4615,2025-04-09,2,Salary,10067.03
4616,2025-04-09,5,Travel,662.47
4617,2025-04-09,1,Marketing,7584.87
4618,2025-04-09,5,Office,601.75
4619,2025-04-09,4,Cloud Hosting,1197.61
4620,2025-04-09,5,Salary,8598.58
4621,2025-04-10,1,Travel,3790.61
4622,2025-04-10,1,Salary,8800.29
4623,2025-04-10,4,Software,2888.55
4624,2025-04-10,3,Salary,8603.92
4625,2025-04-10,1,Cloud Hosting,2340.5
4626,2025-04-10,3,Office,421.1
4627,2025-04-10,1,Office,1010.61
4628,2025-04-10,4,Software,145.97
4629,2025-04-10,3,Cloud Hosting,513.24
4630,2025-04-11,5,Marketing,1064.92
4631,2025-04-11,2,Travel,732.84
4632,2025-04-11,1,Software,277.43
4633,2025-04-11,3,Marketing,3601.93
4634,2025-04-11,2,Software,1315.79
4635,2025-04-11,5,Marketing,7757.1
4636,2025-04-11,2,Office,611.1
4637,2025-04-11,2,Salary,5299.8
4638,2025-04-12,4,Cloud Hosting,3238.97
4639,2025-04-12,5,Cloud Hosting,1809.04
4640,2025-04-12,3,Salary,5284.97
4641,2025-04-12,1,Software,2231.36
4642,2025-04-12,4,Marketing,1325.5
4643,2025-04-12,5,Software,2195.32
4644,2025-04-12,2,Marketing,1700.81
4645,2025-04-12,2,Cloud Hosting,732.98
4646,2025-04-13,4,Salary,9644.33
4647,2025-04-13,5,Software,1377.21
4648,2025-04-13,1,Travel,1383.44
4649,2025-04-13,3,Software,471.78
4650,2025-04-13,5,Office,611.82
4651,2025-04-13,1,Travel,2015.6
4652,2025-04-14,2,Marketing,2535.18
4653,2025-04-14,2,Marketing,2578.86
4654,2025-04-14,1,Salary,12172.68
4655,2025-04-14,5,Cloud Hosting,794.57
4656,2025-04-14,3,Marketing,2292.39
4657,2025-04-14,3,Office,560.08
4658,2025-04-14,5,Software,1607.76
4659,2025-04-14,3,Travel,3087.6
4660,2025-04-14,3,Marketing,3954.15
4661,2025-04-14,2,Office,911.12
4662,2025-04-14,4,Salary,11318.8
4663,2025-04-14,2,Marketing,1100.25
4664,2025-04-14,1,Office,1269.53
4665,2025-04-14,2,Marketing,3777.35
4666,2025-04-15,4,Travel,2038.61
4667,2025-04-15,2,Cloud Hosting,3254.95
4668,2025-04-15,4,Travel,1918.0
4669,2025-04-15,4,Marketing,5349.19
4670,2025-04-15,4,Travel,647.71
4671,2025-04-16,5,Office,1393.44
4672,2025-04-16,2,Cloud Hosting,1499.84
4673,2025-04-16,5,Software,1423.32
4674,2025-04-16,3,Salary,12632.69
4675,2025-04-16,1,Cloud Hosting,3975.19
4676,2025-04-16,1,Software,2897.79
4677,2025-04-16,1,Marketing,2589.88
4678,2025-04-16,1,Software,448.81
4679,2025-04-16,3,Office,276.82
4680,2025-04-17,4,Cloud Hosting,2349.97
4681,2025-04-17,5,Salary,6826.12
4682,2025-04-17,2,Travel,738.49
4683,2025-04-17,2,Office,1186.28
4684,2025-04-17,3,Marketing,4679.02
4685,2025-04-17,5,Marketing,7019.48
4686,2025-04-17,1,Travel,3240.99
4687,2025-04-17,5,Cloud Hosting,1382.99
4688,2025-04-17,2,Travel,1622.99
4689,2025-04-17,2,Salary,11349.07
4690,2025-04-18,2,Marketing,4785.75
4691,2025-04-18,4,Travel,3461.52
4692,2025-04-18,1,Cloud Hosting,4807.57
4693,2025-04-18,3,Software,1230.34
4694,2025-04-18,4,Travel,3596.23
4695,2025-04-18,3,Software,494.75
4696,2025-04-18,1,Cloud Hosting,651.89
4697,2025-04-18,5,Office,1035.37
4698,2025-04-18,5,Marketing,5157.89
4699,2025-04-18,1,Salary,12551.7
4700,2025-04-18,2,Marketing,4366.52
4701,2025-04-18,2,Marketing,3738.67
4702,2025-04-18,4,Marketing,3737.0
4703,2025-04-18,2,Marketing,6840.3
4704,2025-04-19,3,Marketing,1983.08
4705,2025-04-19,1,Software,2205.34
4706,2025-04-19,2,Travel,982.16
4707,2025-04-19,3,Marketing,6324.09
4708,2025-04-19,1,Salary,10206.2
4709,2025-04-19,1,Travel,3132.3
4710,2025-04-20,2,Software,2015.22
4711,2025-04-20,1,Cloud Hosting,2843.92
4712,2025-04-20,4,Travel,783.97
4713,2025-04-20,3,Office,1325.33
4714,2025-04-20,4,Salary,13379.77
4715,2025-04-20,1,Cloud Hosting,3246.42
4716,2025-04-20,5,Software,588.52
4717,2025-04-20,4,Office,1161.84
4718,2025-04-20,5,Marketing,1721.35
4719,2025-04-20,5,Office,1443.63
4720,2025-04-20,2,Cloud Hosting,4386.0
4721,2025-04-20,4,Office,1271.39
4722,2025-04-20,4,Software,264.29
4723,2025-04-20,3,Salary,13423.25
4724,2025-04-21,5,Cloud Hosting,1845.5
4725,2025-04-21,3,Office,1476.32
4726,2025-04-21,1,Salary,6011.31
4727,2025-04-21,2,Software,1798.77
4728,2025-04-21,5,Marketing,4036.37
4729,2025-04-21,1,Cloud Hosting,4987.32
4730,2025-04-21,4,Office,884.94
4731,2025-04-21,4,Travel,2505.19
4732,2025-04-21,4,Office,158.94
4733,2025-04-22,1,Travel,2387.38
4734,2025-04-22,2,Salary,8607.01
4735,2025-04-22,5,Office,690.56
4736,2025-04-22,1,Software,1107.18
4737,2025-04-22,4,Software,1762.7
4738,2025-04-22,1,Travel,3772.75
4739,2025-04-23,4,Office,1036.7
4740,2025-04-23,2,Salary,10669.3
4741,2025-04-23,3,Salary,5988.04
4742,2025-04-23,1,Software,2214.27
4743,2025-04-23,3,Cloud Hosting,4146.33
4744,2025-04-23,3,Cloud Hosting,4875.82
4745,2025-04-23,3,Marketing,4122.05
4746,2025-04-23,3,Salary,9582.05
4747,2025-04-23,3,Office,1176.06
4748,2025-04-23,2,Marketing,4909.34
4749,2025-04-23,3,Travel,3014.68
4750,2025-04-23,2,Cloud Hosting,4270.18
4751,2025-04-23,3,Salary,8518.05
4752,2025-04-23,2,Travel,1402.83
4753,2025-04-23,1,Cloud Hosting,4596.61
4754,2025-04-24,4,Office,538.09
4755,2025-04-24,2,Software,2294.04
4756,2025-04-24,3,Marketing,6991.83
4757,2025-04-24,3,Software,1077.3
4758,2025-04-24,3,Software,2288.84
4759,2025-04-24,3,Marketing,1111.49
4760,2025-04-25,3,Travel,3653.56
4761,2025-04-25,5,Office,514.69
4762,2025-04-25,5,Travel,876.05
4763,2025-04-25,1,Travel,954.75
4764,2025-04-25,5,Salary,14146.97
4765,2025-04-25,4,Office,1293.09
4766,2025-04-25,3,Marketing,4729.79
4767,2025-04-25,2,Software,2771.65
4768,2025-04-26,3,Office,958.79
4769,2025-04-26,3,Salary,14994.39
4770,2025-04-26,1,Software,813.12
4771,2025-04-26,3,Marketing,1184.51
4772,2025-04-26,2,Marketing,2717.46
4773,2025-04-26,4,Marketing,5535.27
4774,2025-04-27,1,Marketing,3077.55
4775,2025-04-27,5,Salary,9832.73
4776,2025-04-27,4,Software,1713.33
4777,2025-04-27,2,Travel,1766.83
4778,2025-04-27,5,Travel,1718.54
4779,2025-04-27,4,Travel,3037.81
4780,2025-04-27,3,Office,1224.8
4781,2025-04-27,4,Cloud Hosting,2040.07
4782,2025-04-28,5,Cloud Hosting,1978.25
4783,2025-04-28,2,Office,550.33
4784,2025-04-28,2,Office,1213.78
4785,2025-04-28,2,Travel,567.16
4786,2025-04-28,4,Travel,2234.37
4787,2025-04-28,5,Salary,7278.24
4788,2025-04-28,5,Cloud Hosting,4159.06
4789,2025-04-28,4,Marketing,2883.93
4790,2025-04-29,5,Software,1369.83
4791,2025-04-29,4,Travel,445.7
4792,2025-04-29,1,Marketing,4919.71
4793,2025-04-29,1,Travel,3604.2
4794,2025-04-29,2,Software,284.95
4795,2025-04-30,3,Salary,10697.54
4796,2025-04-30,1,Office,1099.06
4797,2025-04-30,4,Software,2142.23
4798,2025-04-30,4,Marketing,2506.43
4799,2025-04-30,3,Software,1661.35
4800,2025-04-30,3,Office,562.75
4801,2025-04-30,5,Travel,3795.82
4802,2025-04-30,5,Marketing,7861.25
4803,2025-04-30,3,Travel,3478.39
4804,2025-04-30,1,Travel,2906.03
4805,2025-05-01,1,Travel,3143.56
4806,2025-05-01,5,Salary,5636.29
4807,2025-05-01,2,Software,2224.41
4808,2025-05-01,5,Marketing,6416.14
4809,2025-05-01,2,Marketing,1206.41
4810,2025-05-01,1,Software,1062.19
4811,2025-05-01,4,Salary,10740.03
4812,2025-05-01,4,Office,1226.88
4813,2025-05-01,4,Software,501.68
4814,2025-05-01,2,Cloud Hosting,750.56
4815,2025-05-02,4,Marketing,7153.45
4816,2025-05-02,1,Software,635.24
4817,2025-05-02,2,Software,757.26
4818,2025-05-02,1,Office,575.61
4819,2025-05-02,5,Salary,7577.68
4820,2025-05-02,1,Travel,3931.64
4821,2025-05-02,3,Salary,5954.9
4822,2025-05-02,5,Salary,5125.78
4823,2025-05-02,4,Cloud Hosting,1739.44
4824,2025-05-02,5,Travel,1624.38
4825,2025-05-03,2,Marketing,5455.37
4826,2025-05-03,2,Software,1652.12
4827,2025-05-03,1,Cloud Hosting,4398.86
4828,2025-05-03,5,Marketing,3619.18
4829,2025-05-03,4,Marketing,5944.57
4830,2025-05-03,5,Marketing,2041.95
4831,2025-05-04,5,Salary,5387.74
4832,2025-05-04,1,Travel,3267.38
4833,2025-05-04,3,Cloud Hosting,806.54
4834,2025-05-04,2,Office,926.15
4835,2025-05-04,1,Marketing,4483.56
4836,2025-05-04,2,Travel,3989.9
4837,2025-05-04,4,Cloud Hosting,4664.45
4838,2025-05-04,4,Travel,3179.44
4839,2025-05-04,5,Salary,5654.64
4840,2025-05-04,3,Marketing,1989.67
4841,2025-05-04,2,Software,2402.76
4842,2025-05-04,3,Salary,5586.24
4843,2025-05-05,5,Office,238.29
4844,2025-05-05,1,Travel,2721.35
4845,2025-05-05,5,Cloud Hosting,2946.08
4846,2025-05-05,5,Office,830.34
4847,2025-05-05,2,Travel,1273.73
4848,2025-05-05,4,Marketing,6344.66
4849,2025-05-05,4,Cloud Hosting,2199.92
4850,2025-05-05,1,Software,1522.35
4851,2025-05-05,1,Software,1032.39
4852,2025-05-05,5,Software,1227.55
4853,2025-05-05,3,Software,2335.44
4854,2025-05-05,1,Office,838.57
4855,2025-05-06,1,Marketing,3149.84
4856,2025-05-06,5,Travel,2262.59
4857,2025-05-06,3,Office,1134.96
4858,2025-05-06,1,Travel,379.39
4859,2025-05-06,4,Cloud Hosting,1184.72
4860,2025-05-07,4,Salary,12385.4
4861,2025-05-07,2,Travel,2133.23
4862,2025-05-07,1,Office,1374.93
4863,2025-05-07,4,Salary,14499.64
4864,2025-05-07,3,Marketing,1510.74
4865,2025-05-07,4,Marketing,2447.16
4866,2025-05-07,5,Office,121.83
4867,2025-05-07,2,Software,2710.93
4868,2025-05-07,3,Salary,5047.39
4869,2025-05-07,3,Marketing,7890.81
4870,2025-05-07,2,Software,1178.17
4871,2025-05-07,1,Software,552.19
4872,2025-05-07,2,Travel,2562.7
4873,2025-05-08,5,Software,2159.5
4874,2025-05-08,3,Office,386.83
4875,2025-05-08,3,Office,672.88
4876,2025-05-08,4,Salary,13235.55
4877,2025-05-08,3,Software,2543.64
4878,2025-05-08,4,Marketing,2773.98
4879,2025-05-08,4,Salary,5417.99
4880,2025-05-08,2,Software,2022.59
4881,2025-05-08,1,Marketing,5463.18
4882,2025-05-09,4,Marketing,1465.5
4883,2025-05-09,3,Travel,835.99
4884,2025-05-09,3,Office,1437.44
4885,2025-05-09,4,Office,498.73
4886,2025-05-09,3,Cloud Hosting,4320.89
4887,2025-05-09,1,Cloud Hosting,3876.65
4888,2025-05-10,1,Marketing,4883.25
4889,2025-05-10,2,Software,468.63
4890,2025-05-10,4,Salary,9788.2
4891,2025-05-10,2,Salary,5380.31
4892,2025-05-10,2,Software,342.46
4893,2025-05-10,1,Office,438.45
4894,2025-05-10,3,Travel,1864.81
4895,2025-05-10,4,Marketing,5179.01
4896,2025-05-10,5,Salary,12667.9
4897,2025-05-10,2,Marketing,6074.37
4898,2025-05-10,5,Salary,5142.11
4899,2025-05-11,3,Cloud Hosting,4632.65
4900,2025-05-11,4,Cloud Hosting,1243.05
4901,2025-05-11,1,Office,647.84
4902,2025-05-11,3,Marketing,4539.16
4903,2025-05-11,2,Marketing,5390.5
4904,2025-05-11,4,Cloud Hosting,418.96
4905,2025-05-11,1,Software,2545.92
4906,2025-05-12,3,Travel,2316.04
4907,2025-05-12,5,Marketing,7749.24
4908,2025-05-12,1,Salary,11847.63
4909,2025-05-12,5,Software,1649.39
4910,2025-05-12,2,Travel,2951.5
4911,2025-05-12,3,Cloud Hosting,480.62
4912,2025-05-12,2,Salary,5059.02
4913,2025-05-12,5,Salary,5584.18
4914,2025-05-12,5,Software,446.96
4915,2025-05-12,1,Marketing,4945.47
4916,2025-05-12,1,Salary,11488.63
4917,2025-05-12,5,Software,1969.89
4918,2025-05-12,5,Cloud Hosting,2117.81
4919,2025-05-12,2,Office,1056.03
4920,2025-05-13,3,Cloud Hosting,4906.62
4921,2025-05-13,4,Office,770.78
4922,2025-05-13,4,Marketing,4755.18
4923,2025-05-13,2,Cloud Hosting,978.71
4924,2025-05-13,2,Office,1448.26
4925,2025-05-13,3,Software,2657.62
4926,2025-05-13,1,Cloud Hosting,2329.16
4927,2025-05-13,2,Cloud Hosting,500.01
4928,2025-05-13,5,Software,2569.88
4929,2025-05-13,2,Software,2536.39
4930,2025-05-13,2,Cloud Hosting,4726.84
4931,2025-05-13,4,Software,1435.69
4932,2025-05-13,4,Software,2861.89
4933,2025-05-13,3,Software,1079.62
4934,2025-05-14,2,Software,2197.59
4935,2025-05-14,2,Marketing,2518.72
4936,2025-05-14,5,Marketing,2362.21
4937,2025-05-14,5,Office,608.78
4938,2025-05-14,5,Software,2601.07
4939,2025-05-14,3,Software,1967.6
4940,2025-05-14,4,Marketing,1989.32
4941,2025-05-14,5,Salary,11522.37
4942,2025-05-14,5,Cloud Hosting,2236.95
4943,2025-05-14,2,Marketing,3363.78
4944,2025-05-14,4,Marketing,7559.85
4945,2025-05-14,2,Software,2835.28
4946,2025-05-14,2,Salary,8859.71
4947,2025-05-14,2,Office,482.65
4948,2025-05-14,5,Office,1176.94
4949,2025-05-15,5,Software,2367.39
4950,2025-05-15,2,Marketing,3879.03
4951,2025-05-15,2,Software,2617.29
4952,2025-05-15,4,Marketing,3213.5
4953,2025-05-15,5,Travel,2994.21
4954,2025-05-15,1,Salary,12869.62
4955,2025-05-15,1,Salary,5086.69
4956,2025-05-15,3,Salary,13526.01
4957,2025-05-15,3,Cloud Hosting,1254.13
4958,2025-05-15,2,Marketing,3152.93
4959,2025-05-15,3,Salary,11232.32
4960,2025-05-15,5,Cloud Hosting,4551.22
4961,2025-05-15,4,Software,1082.0
4962,2025-05-15,3,Marketing,3122.68
4963,2025-05-15,2,Travel,3623.1
4964,2025-05-16,4,Marketing,1829.08
4965,2025-05-16,4,Travel,801.47
4966,2025-05-16,4,Travel,2859.48
4967,2025-05-16,2,Cloud Hosting,4887.79
4968,2025-05-16,2,Office,1372.86
4969,2025-05-16,1,Salary,6355.99
4970,2025-05-16,4,Software,1200.17
4971,2025-05-17,5,Salary,11881.21
4972,2025-05-17,4,Cloud Hosting,3048.99
4973,2025-05-17,4,Marketing,7257.92
4974,2025-05-17,5,Software,1097.1
4975,2025-05-17,1,Cloud Hosting,4466.51
4976,2025-05-17,2,Salary,6349.43
4977,2025-05-17,4,Cloud Hosting,4608.79
4978,2025-05-18,2,Office,1446.21
4979,2025-05-18,3,Cloud Hosting,3643.62
4980,2025-05-18,3,Salary,11028.13
4981,2025-05-18,1,Software,1903.4
4982,2025-05-18,4,Travel,3968.47
4983,2025-05-18,3,Cloud Hosting,1202.51
4984,2025-05-19,1,Travel,2060.51
4985,2025-05-19,1,Marketing,5545.84
4986,2025-05-19,3,Office,468.36
4987,2025-05-19,3,Software,217.32
4988,2025-05-19,4,Office,1023.17
4989,2025-05-19,5,Cloud Hosting,447.46
4990,2025-05-19,1,Travel,2991.64
4991,2025-05-19,3,Salary,8806.71
4992,2025-05-19,4,Software,1226.35
4993,2025-05-20,4,Cloud Hosting,1877.48
4994,2025-05-20,4,Travel,1747.34
4995,2025-05-20,2,Cloud Hosting,4731.66
4996,2025-05-20,3,Office,873.34
4997,2025-05-20,3,Software,873.35
4998,2025-05-20,1,Software,2435.88
4999,2025-05-20,5,Cloud Hosting,4510.35
5000,2025-05-20,2,Salary,13062.27
5001,2025-05-20,2,Salary,5744.15
5002,2025-05-20,1,Cloud Hosting,1023.83
5003,2025-05-20,1,Marketing,7045.83
5004,2025-05-20,1,Salary,12365.04
5005,2025-05-20,5,Cloud Hosting,630.8
5006,2025-05-20,4,Travel,2597.81
5007,2025-05-20,1,Cloud Hosting,3179.06
5008,2025-05-21,2,Office,379.33
5009,2025-05-21,1,Office,359.8
5010,2025-05-21,1,Office,105.38
5011,2025-05-21,2,Office,394.31
5012,2025-05-21,1,Office,641.66
5013,2025-05-22,2,Travel,2008.97
5014,2025-05-22,4,Marketing,5238.2
5015,2025-05-22,4,Marketing,3016.44
5016,2025-05-22,5,Office,1311.01
5017,2025-05-22,4,Salary,6849.28
5018,2025-05-22,1,Salary,6758.51
5019,2025-05-22,3,Marketing,2007.25
5020,2025-05-22,5,Travel,3896.35
5021,2025-05-22,1,Office,1084.02
5022,2025-05-22,2,Salary,6870.48
5023,2025-05-22,2,Cloud Hosting,1063.39
5024,2025-05-22,5,Office,515.41
5025,2025-05-22,5,Software,1957.73
5026,2025-05-22,4,Marketing,2756.65
5027,2025-05-22,2,Cloud Hosting,2793.59
5028,2025-05-23,3,Office,494.03
5029,2025-05-23,1,Marketing,1431.34
5030,2025-05-23,3,Software,2717.81
5031,2025-05-23,5,Salary,12556.5
5032,2025-05-23,1,Software,2054.7
5033,2025-05-23,4,Office,116.8
5034,2025-05-23,1,Office,545.76
5035,2025-05-23,5,Cloud Hosting,3487.52
5036,2025-05-23,5,Salary,7624.37
5037,2025-05-23,4,Cloud Hosting,1983.13
5038,2025-05-23,3,Software,1549.12
5039,2025-05-23,3,Software,1683.16
5040,2025-05-23,2,Office,419.36
5041,2025-05-23,1,Marketing,5836.05
5042,2025-05-23,4,Software,2651.93
5043,2025-05-24,4,Software,2619.18
5044,2025-05-24,4,Software,542.79
5045,2025-05-24,4,Office,687.44
5046,2025-05-24,2,Salary,12882.65
5047,2025-05-24,2,Software,1258.31
5048,2025-05-24,4,Salary,12913.75
5049,2025-05-24,2,Office,311.45
5050,2025-05-24,2,Marketing,1663.92
5051,2025-05-24,4,Software,534.71
5052,2025-05-24,2,Cloud Hosting,401.9
5053,2025-05-25,3,Marketing,6808.45
5054,2025-05-25,3,Travel,1065.41
5055,2025-05-25,5,Software,2198.81
5056,2025-05-25,4,Software,2847.26
5057,2025-05-25,4,Marketing,7783.7
5058,2025-05-25,3,Salary,14614.39
5059,2025-05-25,3,Salary,12060.24
5060,2025-05-25,3,Travel,737.62
5061,2025-05-25,4,Travel,3253.76
5062,2025-05-25,4,Software,137.61
5063,2025-05-25,2,Cloud Hosting,1891.33
5064,2025-05-26,5,Office,700.6
5065,2025-05-26,5,Salary,6294.28
5066,2025-05-26,3,Cloud Hosting,3706.36
5067,2025-05-26,2,Office,617.39
5068,2025-05-26,1,Software,151.36
5069,2025-05-26,4,Cloud Hosting,1456.72
5070,2025-05-26,2,Cloud Hosting,4577.69
5071,2025-05-26,4,Cloud Hosting,3997.99
5072,2025-05-26,3,Travel,2393.44
5073,2025-05-27,2,Office,1362.6
5074,2025-05-27,5,Cloud Hosting,4864.34
5075,2025-05-27,5,Marketing,5265.71
5076,2025-05-27,4,Marketing,4943.09
5077,2025-05-27,3,Salary,10109.6
5078,2025-05-27,4,Salary,12501.92
5079,2025-05-27,3,Travel,508.97
5080,2025-05-27,4,Software,1847.54
5081,2025-05-27,3,Office,193.7
5082,2025-05-27,2,Software,2394.72
5083,2025-05-28,2,Office,609.3
5084,2025-05-28,4,Salary,7465.86
5085,2025-05-28,1,Office,558.1
5086,2025-05-28,4,Travel,2335.14
5087,2025-05-28,3,Cloud Hosting,2578.08
5088,2025-05-28,5,Cloud Hosting,4451.1
5089,2025-05-28,2,Marketing,7704.08
5090,2025-05-28,5,Travel,657.38
5091,2025-05-28,1,Office,1129.69
5092,2025-05-29,5,Travel,1273.33
5093,2025-05-29,4,Software,2131.87
5094,2025-05-29,3,Salary,7609.88
5095,2025-05-29,3,Marketing,1176.99
5096,2025-05-29,4,Office,210.19
5097,2025-05-29,2,Software,1395.39
5098,2025-05-29,5,Software,555.24
5099,2025-05-29,3,Software,412.46
5100,2025-05-30,3,Software,673.56
5101,2025-05-30,4,Travel,1282.1
5102,2025-05-30,2,Travel,1426.65
5103,2025-05-30,1,Salary,5524.23
5104,2025-05-30,5,Cloud Hosting,2542.38
5105,2025-05-30,3,Marketing,6822.63
5106,2025-05-30,5,Software,173.85
5107,2025-05-30,3,Software,1247.06
5108,2025-05-30,5,Cloud Hosting,4229.54
5109,2025-05-31,3,Office,553.62
5110,2025-05-31,1,Travel,3556.39
5111,2025-05-31,2,Salary,9966.77
5112,2025-05-31,2,Salary,6515.7
5113,2025-05-31,2,Travel,3772.47
5114,2025-06-01,3,Salary,14723.19
5115,2025-06-01,1,Cloud Hosting,2239.42
5116,2025-06-01,4,Salary,9005.6
5117,2025-06-01,5,Salary,9163.53
5118,2025-06-01,2,Software,1689.48
5119,2025-06-01,2,Salary,9484.98
5120,2025-06-01,3,Salary,7273.96
5121,2025-06-01,5,Salary,5242.25
5122,2025-06-02,2,Office,770.17
5123,2025-06-02,2,Salary,12585.28
5124,2025-06-02,2,Marketing,4504.09
5125,2025-06-02,4,Cloud Hosting,3853.03
5126,2025-06-02,4,Office,126.96
5127,2025-06-02,4,Cloud Hosting,410.51
5128,2025-06-02,4,Office,870.04
5129,2025-06-02,2,Salary,10896.69
5130,2025-06-02,2,Marketing,5079.17
5131,2025-06-02,3,Salary,12018.24
5132,2025-06-02,3,Travel,2134.76
5133,2025-06-02,4,Marketing,2489.45
5134,2025-06-02,1,Travel,3677.76
5135,2025-06-02,5,Office,493.98
5136,2025-06-02,3,Travel,2141.34
5137,2025-06-03,5,Marketing,2793.95
5138,2025-06-03,3,Marketing,7285.5
5139,2025-06-03,1,Software,1986.34
5140,2025-06-03,1,Software,1392.08
5141,2025-06-03,5,Office,1178.02
5142,2025-06-03,2,Marketing,1788.85
5143,2025-06-03,1,Software,2254.16
5144,2025-06-04,5,Marketing,6149.92
5145,2025-06-04,2,Cloud Hosting,4467.27
5146,2025-06-04,3,Cloud Hosting,2479.76
5147,2025-06-04,2,Office,893.59
5148,2025-06-04,2,Cloud Hosting,2702.17
5149,2025-06-04,1,Cloud Hosting,1317.19
5150,2025-06-04,3,Marketing,2444.47
5151,2025-06-04,4,Office,1107.96
5152,2025-06-05,5,Software,2286.19
5153,2025-06-05,4,Software,1726.41
5154,2025-06-05,2,Cloud Hosting,665.07
5155,2025-06-05,1,Salary,13526.81
5156,2025-06-05,1,Travel,3457.23
5157,2025-06-05,1,Cloud Hosting,1726.2
5158,2025-06-05,5,Software,2887.5
5159,2025-06-05,1,Salary,8680.5
5160,2025-06-05,2,Office,1459.32
5161,2025-06-05,3,Office,206.54
5162,2025-06-05,1,Software,962.66
5163,2025-06-05,1,Salary,8020.5
5164,2025-06-06,2,Software,448.94
5165,2025-06-06,1,Office,1332.41
5166,2025-06-06,2,Software,141.6
5167,2025-06-06,2,Salary,9552.45
5168,2025-06-06,5,Travel,1237.91
5169,2025-06-06,5,Salary,9797.25
5170,2025-06-06,2,Office,401.67
5171,2025-06-06,4,Software,186.7
5172,2025-06-06,4,Software,2508.31
5173,2025-06-07,1,Marketing,5037.32
5174,2025-06-07,1,Salary,14594.29
5175,2025-06-07,3,Cloud Hosting,3678.69
5176,2025-06-07,3,Marketing,1170.89
5177,2025-06-07,2,Cloud Hosting,1403.65
5178,2025-06-07,1,Software,2987.93
5179,2025-06-07,5,Salary,13353.92
5180,2025-06-07,5,Software,2861.22
5181,2025-06-07,2,Software,2175.15
5182,2025-06-07,1,Office,501.12
5183,2025-06-07,5,Salary,8672.97
5184,2025-06-08,2,Travel,1618.42
5185,2025-06-08,5,Cloud Hosting,2841.6
5186,2025-06-08,3,Cloud Hosting,2212.91
5187,2025-06-08,4,Travel,1614.02
5188,2025-06-08,3,Cloud Hosting,993.88
5189,2025-06-08,4,Office,1045.99
5190,2025-06-08,3,Software,2888.02
5191,2025-06-08,5,Salary,7532.0
5192,2025-06-08,3,Marketing,7473.03
5193,2025-06-08,4,Office,731.08
5194,2025-06-08,2,Travel,3581.02
5195,2025-06-08,5,Cloud Hosting,4616.0
5196,2025-06-09,5,Marketing,3391.55
5197,2025-06-09,2,Office,1291.54
5198,2025-06-09,2,Travel,3913.48
5199,2025-06-09,4,Marketing,1572.2
5200,2025-06-09,1,Software,2972.46
5201,2025-06-09,1,Travel,2174.36
5202,2025-06-09,1,Travel,1167.93
5203,2025-06-09,2,Travel,3010.9
5204,2025-06-09,3,Office,784.85
5205,2025-06-09,3,Cloud Hosting,2877.72
5206,2025-06-09,5,Software,2004.99
5207,2025-06-09,2,Software,1773.36
5208,2025-06-09,4,Office,1062.92
5209,2025-06-09,2,Salary,11404.69
5210,2025-06-09,2,Software,2519.61
5211,2025-06-10,1,Office,1350.46
5212,2025-06-10,1,Travel,2081.77
5213,2025-06-10,3,Salary,7418.33
5214,2025-06-10,3,Software,2493.17
